"","stn","wban","year","moda","temp","Tobs","dewp","Dobs","slp","Sobs","stp","Pobs","visib","Vobs","wdsp","Wobs","mxspd","gust","max","xf","min","nf","prcp","pf","sndp","frshtt"
"1282",26220,99999,2006,"0311",15.1,24,7.4,24,NA,0,NA,0,13.9,24,6.4,24,9.7,NA,24.1,"",6.8,"",0,"G",NA,"000000"
"1283",26220,99999,2006,"0312",17.2,24,9.3,24,NA,0,NA,0,17.5,24,3.5,24,5.8,NA,29.3,"",4.5,"*",0,"G",NA,"000000"
"1284",26220,99999,2006,"0313",14.2,24,6.1,24,NA,0,NA,0,21.2,24,2.3,24,5.8,NA,31.3,"",-8.5,"",0,"G",NA,"000000"
"1285",26220,99999,2006,"0314",23,24,18.4,24,NA,0,NA,0,10.5,24,2.6,24,5.8,NA,30.6,"",8.4,"",0.02,"G",NA,"011000"
"1286",26220,99999,2006,"0315",28.4,24,24.9,24,NA,0,NA,0,6.3,24,6.4,24,11.7,NA,31.8,"",21.6,"",0,"G",NA,"011000"
"1287",26220,99999,2006,"0316",27.3,24,22.3,24,NA,0,NA,0,8.6,24,7.3,24,11.7,NA,30.9,"",19.9,"*",0,"G",NA,"000000"
"1288",26220,99999,2006,"0317",24.9,24,19.4,24,NA,0,NA,0,8.1,24,2.9,24,7.8,NA,37.8,"",10.8,"*",0,"G",NA,"001000"
"1289",26220,99999,2006,"0318",24.2,24,17.4,24,NA,0,NA,0,11.4,24,2.4,24,5.8,NA,40.8,"",3.7,"",0,"G",NA,"000000"
"1290",26220,99999,2006,"0319",32.1,24,25,24,NA,0,NA,0,16.3,24,3.9,24,7.8,NA,44.4,"",25,"",0,"G",NA,"011000"
"1291",26220,99999,2006,"0320",26.5,24,17.8,24,NA,0,NA,0,25.9,24,2.3,24,5.8,NA,39.2,"",12.4,"*",0,"G",NA,"010000"
"1292",26220,99999,2006,"0321",20.9,24,10.5,24,NA,0,NA,0,17.9,24,2.3,24,5.8,NA,38.5,"",1.6,"",0.01,"G",NA,"001000"
"1293",26220,99999,2006,"0322",22.4,24,15.2,24,NA,0,NA,0,15.1,24,2.8,24,9.7,NA,35.6,"",7.2,"",0.02,"G",NA,"011000"
"1294",26220,99999,2006,"0323",22.9,24,16.8,24,NA,0,NA,0,19.3,24,3.4,24,9.7,NA,37.9,"",2.7,"",0,"G",NA,"011000"
"1295",26220,99999,2006,"0324",30.8,24,23.1,24,NA,0,NA,0,14.3,24,4.6,24,7.8,NA,40.6,"",16.7,"",0,"G",NA,"000000"
"1296",26220,99999,2006,"0325",29.2,19,13.7,19,NA,0,NA,0,25.4,19,6,19,7.8,NA,37.4,"",21.9,"",0,"G",NA,"000000"
"1297",26220,99999,2006,"0327",40,16,39.9,16,NA,0,NA,0,1,16,3.5,16,5.8,NA,42.4,"*",32.9,"",0.35,"E",NA,"011000"
"1298",26220,99999,2006,"0328",41.7,24,41.1,24,NA,0,NA,0,3.3,24,6,24,9.7,NA,43.7,"",39.2,"*",0.24,"F",NA,"010000"
"1299",26220,99999,2006,"0329",39.9,24,37.5,24,NA,0,NA,0,6.7,24,5.7,24,7.8,NA,43.3,"",35.8,"*",0,"F",NA,"010000"
"1300",26220,99999,2006,"0330",37.4,24,33.5,24,NA,0,NA,0,8.9,24,5.6,24,7.8,NA,43.2,"",34.9,"",0.02,"G",NA,"010000"
"1301",26220,99999,2006,"0331",39.5,24,39.3,24,NA,0,NA,0,7.1,24,4.8,24,7.8,NA,45.1,"",32.9,"*",0.38,"G",NA,"010000"
"1302",26220,99999,2006,"0401",37.8,24,34.5,24,NA,0,NA,0,10.2,24,3.3,24,5.8,NA,46.4,"",29.3,"",0.17,"G",NA,"011000"
"1303",26220,99999,2006,"0402",41.6,24,40.1,24,NA,0,NA,0,6.3,24,4.1,24,7.8,NA,48.4,"",36.9,"*",0.08,"G",NA,"011000"
"1304",26220,99999,2006,"0403",39.9,24,38.3,24,NA,0,NA,0,10.5,24,3.5,24,7.8,NA,48.2,"",35.1,"*",0.14,"G",NA,"011000"
"1305",26220,99999,2006,"0404",35.8,24,32.4,24,NA,0,NA,0,11.9,24,3.2,24,5.8,NA,41,"",32.5,"*",0.01,"G",NA,"010000"
"1306",26220,99999,2006,"0405",33.8,24,31.6,24,NA,0,NA,0,16.3,24,3.5,24,9.7,NA,39.9,"",31.1,"*",0,"G",NA,"011000"
"1307",26220,99999,2006,"0406",35,24,33,24,NA,0,NA,0,12.4,24,6,24,9.7,NA,38.5,"",27,"",0,"G",NA,"011000"
"1308",26220,99999,2006,"0407",40,24,35.1,24,NA,0,NA,0,12,24,6.6,24,9.7,NA,47.8,"",30.7,"*",0.21,"G",NA,"010000"
"1309",26220,99999,2006,"0408",37.7,24,35.7,24,NA,0,NA,0,7.5,24,5.8,24,11.7,NA,45.7,"",28.6,"",0,"G",NA,"010000"
"1310",26220,99999,2006,"0409",34.6,24,33.5,24,NA,0,NA,0,9.2,24,5.9,24,9.7,NA,40.8,"",30.4,"",0.12,"G",NA,"011000"
"1311",26220,99999,2006,"0410",36.5,24,33,24,NA,0,NA,0,16.3,24,3.2,24,5.8,NA,45.5,"",25.7,"*",0.2,"G",NA,"010000"
"1312",26220,99999,2003,"0110",15.6,8,12.6,8,NA,0,NA,0,18.4,8,2.7,8,3.9,NA,27.1,"",-1.5,"*",0.02,"G",NA,"001000"
"1313",26220,99999,2003,"0111",14.4,8,11.7,8,NA,0,NA,0,12.2,8,4.9,8,11.7,NA,34.7,"*",-8.5,"",0,"G",NA,"001000"
"1314",26220,99999,2003,"0112",35.8,8,34.4,8,NA,0,NA,0,4.2,8,6.6,8,7.8,NA,37.2,"",32,"",0.03,"G",NA,"010000"
"1315",26220,99999,2003,"0113",35.4,8,33.7,8,NA,0,NA,0,4.4,8,4.9,8,9.7,NA,37.2,"",32.7,"",0.08,"G",NA,"001000"
"1316",26220,99999,2003,"0114",39.1,8,36.7,8,NA,0,NA,0,4.8,8,8.7,8,11.7,NA,42.1,"",33.3,"",0.03,"G",NA,"011000"
"1317",26220,99999,2003,"0115",40.3,8,38.5,8,NA,0,NA,0,3.9,8,10.9,8,13.6,NA,41.5,"",37.9,"",0.02,"G",NA,"010000"
"1318",26220,99999,2003,"0116",38.2,6,32.1,6,NA,0,NA,0,8.5,6,7.8,6,11.7,NA,43.3,"*",34.5,"*",0,"G",NA,"010000"
"1319",26220,99999,2003,"0117",38.9,8,35.5,8,NA,0,NA,0,5.1,8,10,8,11.7,NA,41,"",33.3,"",0,"E",NA,"010000"
"1320",26220,99999,2003,"0118",36.6,7,33.5,7,NA,0,NA,0,3.7,7,8.3,7,9.7,NA,39.4,"",32.9,"",0,"G",NA,"010000"
"1321",26220,99999,2003,"0119",35.4,8,32.2,8,NA,0,NA,0,4.5,8,7.3,8,9.7,NA,39,"",32.2,"",0.03,"G",NA,"000000"
"1322",26220,99999,2003,"0120",36.7,8,35.1,8,NA,0,NA,0,1.8,8,6.1,8,7.8,NA,39.9,"",32.4,"",0.06,"G",NA,"011000"
"1323",26220,99999,2003,"0121",36.4,8,34.9,8,NA,0,NA,0,1.9,8,5.6,8,5.8,NA,38.8,"",35.1,"*",0.01,"G",NA,"010000"
"1324",26220,99999,2003,"0122",34.7,8,32.9,8,NA,0,NA,0,1.8,8,5.6,8,5.8,NA,35.6,"",33.8,"",0.2,"G",NA,"010000"
"1325",26220,99999,2003,"0123",34,8,32.4,8,NA,0,NA,0,1.5,8,3.2,8,5.8,NA,36,"*",32.5,"",0,"G",NA,"001000"
"1326",26220,99999,2003,"0124",32.5,8,29.5,8,NA,0,NA,0,17.9,8,4.9,8,7.8,NA,36.1,"",28.9,"",0,"G",NA,"000000"
"1327",26220,99999,2003,"0125",38,8,36.3,8,NA,0,NA,0,3.2,8,7.8,8,9.7,NA,40.1,"",34.2,"",0,"G",NA,"010000"
"1328",26220,99999,2003,"0126",38.7,8,36.9,8,NA,0,NA,0,4.7,8,6.6,8,7.8,NA,40.3,"",35.1,"",0.07,"G",NA,"010000"
"1329",26220,99999,2003,"0127",40.6,8,39.1,8,NA,0,NA,0,5.1,8,5.6,8,7.8,NA,43.2,"*",37.6,"",0.04,"G",NA,"010000"
"1330",26220,99999,2003,"0128",36.6,7,35,7,NA,0,NA,0,5.9,7,4.7,7,7.8,NA,40.3,"*",32.5,"*",0,"G",NA,"011000"
"1331",26220,99999,2003,"0129",27.8,8,24.4,8,NA,0,NA,0,26.7,8,4.9,8,7.8,NA,35.4,"",21.7,"*",0.1,"G",NA,"000000"
"1332",26220,99999,2003,"0130",17.1,8,12.8,8,NA,0,NA,0,24,8,4.9,8,9.7,NA,24.1,"",14.9,"",0,"G",NA,"001000"
"1333",26220,99999,2003,"0131",11.6,8,5.8,8,NA,0,NA,0,29.1,8,3.4,8,5.8,NA,19.2,"",3.7,"*",0,"G",NA,"000000"
"1334",26220,99999,2003,"0201",15.4,8,10.6,8,NA,0,NA,0,22,8,4.9,8,9.7,NA,24.8,"*",0.3,"",0,"G",NA,"000000"
"1335",26220,99999,2003,"0202",26.2,8,22.2,8,NA,0,NA,0,7.9,8,10.7,8,11.7,NA,28.6,"*",22.6,"",0,"G",NA,"001000"
"1336",26220,99999,2003,"0203",31.2,8,29.5,8,NA,0,NA,0,3.7,8,6.8,8,9.7,NA,33.1,"",26.4,"",0.1,"G",NA,"011000"
"1337",26220,99999,2003,"0204",29.9,8,28.2,8,NA,0,NA,0,4.9,8,1.7,8,3.9,NA,32.9,"",24.8,"",0.06,"G",NA,"001000"
"1338",26220,99999,2003,"0205",22.6,7,19.8,7,NA,0,NA,0,7.5,7,2.8,7,7.8,NA,28.4,"",15.4,"*",0,"G",NA,"001000"
"1339",26220,99999,2003,"0206",7.2,8,2.8,8,NA,0,NA,0,8.3,8,1.5,8,3.9,NA,18.5,"",-4.2,"",0,"G",NA,"001000"
"1340",26220,99999,2003,"0207",18.3,8,14.9,8,NA,0,NA,0,6.2,8,2.4,8,3.9,NA,26.2,"",-2.4,"",0,"G",NA,"001000"
"1341",26220,99999,2003,"0208",30.1,8,28.1,8,NA,0,NA,0,3.4,8,5.8,8,9.7,NA,32.5,"",25.7,"",0,"G",NA,"000000"
"1342",26220,99999,2003,"0209",26.1,7,22.6,7,NA,0,NA,0,4.3,7,5.8,7,7.8,NA,31.5,"",15.6,"",0,"G",NA,"000000"
"1343",26220,99999,2003,"0210",28.5,8,25.5,8,NA,0,NA,0,3.6,8,4.4,8,7.8,NA,30.7,"",25.7,"",0,"G",NA,"001000"
"1344",26220,99999,2003,"0211",27.1,8,25.4,8,NA,0,NA,0,2.1,8,4.9,8,5.8,NA,28.6,"",26.2,"",0,"G",NA,"000000"
"1345",26220,99999,2003,"0212",24,8,21.4,8,NA,0,NA,0,2.1,8,2.2,8,5.8,NA,30.2,"",12.7,"*",0,"G",NA,"000000"
"1346",26220,99999,2003,"0213",20.7,8,17.8,8,NA,0,NA,0,3.7,6,1.2,8,3.9,NA,26.6,"",10.8,"",0,"G",NA,"000000"
"1347",26220,99999,2003,"0214",27.7,8,25,8,NA,0,NA,0,7.6,8,4.4,8,5.8,NA,32,"",24.3,"",0,"G",NA,"000000"
"1348",26220,99999,2003,"0215",24.8,8,20,8,NA,0,NA,0,19,8,3.6,8,7.8,NA,32.2,"",15.8,"",0,"G",NA,"000000"
"1349",26220,99999,2003,"0216",15.2,7,9.4,7,NA,0,NA,0,24.5,7,1.1,7,3.9,NA,32.4,"",0.3,"",0,"G",NA,"000000"
"1350",26220,99999,2003,"0217",24.4,6,21,6,NA,0,NA,0,8.8,6,2.9,6,5.8,NA,32.5,"",7.9,"",0,"G",NA,"000000"
"1351",26220,99999,2003,"0218",19.8,8,15.3,8,NA,0,NA,0,12.1,8,1.7,8,5.8,NA,37.2,"",4.1,"",0,"G",NA,"000000"
"1352",26220,99999,2003,"0219",23.2,6,17.2,6,NA,0,NA,0,20.6,6,1.3,6,5.8,NA,45,"*",10.2,"",0,"G",NA,"000000"
"1353",26220,99999,2003,"0222",29.9,6,27.4,6,NA,0,NA,0,3.1,6,3.9,6,5.8,NA,30.9,"",29.3,"",0,"G",NA,"000000"
"1354",26220,99999,2003,"0223",23.1,6,21.1,6,NA,0,NA,0,1.8,6,2.3,6,3.9,NA,30.2,"",15.6,"*",0,"G",NA,"000000"
"1355",26220,99999,2003,"0224",24.3,8,19.3,8,NA,0,NA,0,4,8,1.5,8,3.9,NA,41,"",14.4,"",0,"G",NA,"000000"
"1356",26220,99999,2003,"0225",22.6,8,15.7,8,NA,0,NA,0,4.6,8,0.5,8,1.9,NA,43,"",8.4,"",0,"G",NA,"000000"
"1357",26220,99999,2003,"0226",25.7,8,18.4,8,NA,0,NA,0,4.3,8,3.6,8,5.8,NA,40.6,"",15.1,"",0,"G",NA,"000000"
"1358",26220,99999,2003,"0227",25.9,8,20.6,8,NA,0,NA,0,6.1,8,4.6,8,7.8,NA,35.2,"",19.2,"",0,"G",NA,"000000"
"1359",26220,99999,2003,"0228",22.9,8,19.2,8,NA,0,NA,0,4.8,8,2.4,8,3.9,NA,28.6,"",19.8,"*",0,"G",NA,"000000"
"1360",26220,99999,2003,"0301",23.4,8,19.7,8,NA,0,NA,0,6.3,8,5.6,8,7.8,NA,24.8,"",15.3,"",0,"G",NA,"000000"
"1361",26220,99999,2003,"0302",24.7,8,20.1,8,NA,0,NA,0,3.9,7,6.8,8,9.7,NA,27.5,"",22.8,"",0,"G",NA,"001000"
"1362",26220,99999,2003,"0303",26.4,8,19.8,8,NA,0,NA,0,3.8,8,6.6,8,7.8,NA,28.4,"",23.9,"",0.01,"G",NA,"000000"
"1363",26220,99999,2003,"0304",28.2,8,21.7,8,NA,0,NA,0,4.5,8,4.1,8,5.8,NA,31.1,"",25.3,"",0,"G",NA,"000000"
"1364",26220,99999,2003,"0305",30,8,23.1,8,NA,0,NA,0,5.5,8,9,8,11.7,NA,33.6,"",28,"",0,"G",NA,"000000"
"1365",26220,99999,2003,"0306",31.1,8,23.3,8,NA,0,NA,0,4.7,8,9.5,8,11.7,NA,37,"",27.9,"",0,"G",NA,"000000"
"1366",26220,99999,2003,"0307",32.7,8,29.9,8,NA,0,NA,0,2.3,8,4.9,8,7.8,NA,38.7,"",28.6,"",0.03,"G",NA,"001000"
"1367",26220,99999,2003,"0308",33.2,8,31.4,8,NA,0,NA,0,1.8,8,7.3,8,9.7,NA,35.4,"*",31.5,"",0,"G",NA,"110000"
"1368",26220,99999,2003,"0309",38.4,8,35.4,8,NA,0,NA,0,11.6,8,4.1,8,5.8,NA,44.8,"",33.3,"",0.1,"G",NA,"011000"
"1369",26220,99999,2003,"0310",41.7,8,39.7,8,NA,0,NA,0,2.8,8,8,8,9.7,NA,47.5,"",38.7,"",0,"G",NA,"010000"
"1370",26220,99999,2003,"0311",41.3,8,39.3,8,NA,0,NA,0,4.1,8,7,8,7.8,NA,43.7,"",39.7,"",0.03,"G",NA,"010000"
"1371",26220,99999,2003,"0312",38.3,8,30.2,8,NA,0,NA,0,17.5,8,6.1,8,11.7,NA,41.4,"*",32,"*",0.48,"G",NA,"010000"
"1372",26220,99999,2003,"0313",35.5,7,23.2,7,NA,0,NA,0,29.3,7,5,7,9.7,NA,47.3,"",27,"*",0,"G",NA,"000000"
"1373",26220,99999,2003,"0314",35.7,8,27.5,8,NA,0,NA,0,24.9,8,1.2,8,3.9,NA,52.9,"",22.6,"",0,"G",NA,"000000"
"1374",26220,99999,2003,"0315",33.2,7,26.1,7,NA,0,NA,0,22.1,7,0.8,7,3.9,NA,56.3,"",22.6,"",0,"G",NA,"000000"
"1375",26220,99999,2003,"0316",35.7,8,27.8,8,NA,0,NA,0,13,8,3.6,8,7.8,NA,52.9,"",23,"",0,"G",NA,"000000"
"1376",26220,99999,2003,"0317",36.9,6,30.7,6,NA,0,NA,0,17.6,6,3.6,6,5.8,NA,51.6,"",26.6,"",0,"G",NA,"000000"
"1377",26220,99999,2003,"0318",41.4,7,31,7,NA,0,NA,0,26.6,7,1.9,7,3.9,NA,57,"",25.3,"*",0,"D",NA,"000000"
"1378",26220,99999,2003,"0319",34.8,8,29.5,8,NA,0,NA,0,9.3,8,2.9,8,5.8,NA,50.4,"",27,"*",0,"G",NA,"011000"
"1379",26220,99999,2003,"0320",30.4,7,20,7,NA,0,NA,0,22.2,7,2.8,7,3.9,NA,40.1,"",23,"",0,"G",NA,"000000"
"1380",26220,99999,2003,"0321",28.4,7,18.7,7,NA,0,NA,0,25.2,7,3.1,7,5.8,NA,38.3,"",23.5,"*",0,"G",NA,"000000"
"1381",26220,99999,2003,"0322",30.9,8,18.8,8,NA,0,NA,0,16.9,8,5.3,8,9.7,NA,44.1,"",16.9,"",0,"G",NA,"000000"
"1382",26220,99999,2003,"0323",37.9,8,22,8,NA,0,NA,0,10.4,8,5.3,8,9.7,NA,53.6,"",27.3,"*",0,"G",NA,"000000"
"1383",26220,99999,2003,"0324",33.7,8,25.5,8,NA,0,NA,0,4.3,8,2.7,8,5.8,NA,51.6,"",19.6,"",0,"D",NA,"000000"
"1384",26220,99999,2003,"0325",37.1,8,29.3,8,NA,0,NA,0,11,8,2.2,8,3.9,NA,54.5,"",25.3,"",0,"G",NA,"010000"
"1385",26220,99999,2003,"0326",37.5,8,27.3,8,NA,0,NA,0,11,8,1.5,8,3.9,NA,57.2,"",21.6,"",0,"G",NA,"000000"
"1386",26220,99999,2003,"0327",38,8,29.5,8,NA,0,NA,0,4,8,2.2,8,7.8,NA,57.9,"",21.9,"",0,"G",NA,"000000"
"1387",26220,99999,2003,"0328",38.6,7,28.3,7,NA,0,NA,0,6.1,7,1.1,7,3.9,NA,58.6,"",22.8,"",0,"G",NA,"010000"
"1388",26220,99999,2003,"0329",39.4,7,29.7,7,NA,0,NA,0,5,7,2.2,7,7.8,NA,57.7,"",22.3,"",0,"G",NA,"000000"
"1389",26220,99999,2003,"0330",40.9,8,33.7,8,NA,0,NA,0,7.6,8,7.5,8,11.7,NA,50.2,"",30.2,"",0,"G",NA,"000000"
"1390",26220,99999,2003,"0331",37.3,8,23.7,8,NA,0,NA,0,24.4,8,4.6,8,7.8,NA,50,"",25.3,"*",0.01,"G",NA,"000000"
"1391",26220,99999,2003,"0401",36.7,8,28.9,8,NA,0,NA,0,12.4,8,7.5,8,13.6,NA,47.7,"",20.7,"",0,"G",NA,"010000"
"1392",26220,99999,2003,"0402",39.7,7,36.9,7,NA,0,NA,0,8.9,7,4.7,7,5.8,NA,44.2,"",37,"",0.13,"G",NA,"010000"
"1393",26220,99999,2003,"0403",37,8,26.5,8,NA,0,NA,0,29.5,8,6.8,8,9.7,NA,43.5,"",26.4,"*",0,"G",NA,"000000"
"1394",26220,99999,2003,"0404",34.2,8,28.9,8,NA,0,NA,0,18.3,8,4.9,8,11.7,NA,45.3,"",17.8,"",0,"G",NA,"010000"
"1395",26220,99999,2003,"0405",35.1,8,13.5,8,NA,0,NA,0,28.4,8,8,8,15.5,NA,41.4,"",26.1,"",0.01,"G",NA,"000000"
"1396",26220,99999,2003,"0406",32.1,8,8.5,8,NA,0,NA,0,30.3,8,10,8,15.5,NA,37.9,"",27.9,"",0,"G",NA,"000000"
"1397",26220,99999,2003,"0407",30.6,8,9.4,8,NA,0,NA,0,28.4,8,6.6,8,9.7,NA,39.7,"",24.3,"",0,"G",NA,"000000"
"1398",26220,99999,2003,"0408",28.8,7,10.7,7,NA,0,NA,0,29.3,7,5,7,9.7,NA,38.8,"",18,"",0,"G",NA,"000000"
"1399",26220,99999,2003,"0409",31.1,8,23,8,NA,0,NA,0,24.2,8,8.5,8,13.6,NA,37,"",23.5,"",0,"G",NA,"001000"
"1400",26220,99999,2003,"0410",32.3,8,31.1,8,NA,0,NA,0,2.1,8,5.1,8,7.8,NA,34.3,"",31.1,"",0.15,"G",NA,"011000"
"1401",26220,99999,2003,"0411",33.3,8,31.5,8,NA,0,NA,0,2.3,8,5.1,8,7.8,NA,37.8,"",30.7,"",0.32,"G",NA,"011000"
"1402",26220,99999,2009,"0101",22.9,24,21.5,24,NA,0,NA,0,19.6,24,2.4,24,3.9,NA,28.6,"",10,"*",0,"G",NA,"000000"
"1403",26220,99999,2009,"0102",18.6,24,16.2,24,NA,0,NA,0,30.4,24,2.8,24,7.8,NA,25.9,"*",7.7,"",0,"G",NA,"000000"
"1404",26220,99999,2009,"0103",27.7,24,26,24,NA,0,NA,0,22.6,24,4.3,24,7.8,NA,33.6,"",20.5,"",0,"G",NA,"011000"
"1405",26220,99999,2009,"0104",10.9,24,9.3,24,NA,0,NA,0,29.6,24,2.1,24,3.9,NA,28.9,"",4.1,"",0.08,"G",NA,"000000"
"1406",26220,99999,2009,"0105",4,24,2.1,24,NA,0,NA,0,27.3,24,0.9,24,3.9,NA,16.7,"",-4,"",0,"G",NA,"000000"
"1407",26220,99999,2009,"0106",26.4,24,24.5,24,NA,0,NA,0,13.4,24,7.9,24,13.6,NA,33.4,"",-1.3,"",0,"G",NA,"001000"
"1408",26220,99999,2009,"0107",22.9,24,21.1,24,NA,0,NA,0,27.2,24,4.4,24,7.8,NA,33.3,"",11.1,"*",0.07,"G",NA,"011000"
"1409",26220,99999,2009,"0108",24.1,24,23.3,24,NA,0,NA,0,12.6,24,6.4,24,11.7,NA,38.5,"*",0.3,"",0,"G",NA,"011000"
"1410",26220,99999,2009,"0109",39.1,24,38.2,24,NA,0,NA,0,5.1,24,5.4,24,11.7,NA,41.4,"",36.1,"",0.04,"G",NA,"001000"
"1411",26220,99999,2008,"0409",36.4,24,29.2,24,NA,0,NA,0,17.5,24,4.7,24,11.7,NA,46.8,"",26.6,"",0,"G",NA,"010000"
"1412",26220,99999,2008,"0410",36.3,24,30.2,24,NA,0,NA,0,5.2,24,1.3,24,3.9,NA,49.6,"",24.8,"",0,"G",NA,"011000"
"1413",26220,99999,2008,"0411",39.6,24,29.9,24,NA,0,NA,0,13,24,5.5,24,11.7,NA,51.1,"",25.2,"",0,"G",NA,"010000"
"1414",26220,99999,2008,"0412",35.6,24,34.7,24,NA,0,NA,0,12.2,24,3.2,24,7.8,NA,43.9,"",28.8,"*",0.29,"G",NA,"011000"
"1415",26220,99999,2008,"0413",38.2,24,33.8,24,NA,0,NA,0,10.2,24,2.5,24,7.8,NA,52,"",27.9,"*",0.08,"G",NA,"011000"
"1416",26220,99999,2008,"0414",38.8,24,34,24,NA,0,NA,0,11.7,24,3.2,24,7.8,NA,52.7,"",26.4,"",0.06,"G",NA,"011000"
"1417",26220,99999,2008,"0415",39.5,24,31.9,24,NA,0,NA,0,18.5,24,1.9,24,5.8,NA,52.5,"",24.8,"",0,"G",NA,"000000"
"1418",26220,99999,2008,"0416",41.9,24,36.6,24,NA,0,NA,0,18.8,24,4.9,24,9.7,NA,52.5,"",29.7,"",0,"G",NA,"010000"
"1419",26220,99999,2008,"0417",42.6,24,36.1,24,NA,0,NA,0,24.8,24,8.1,24,11.7,NA,48.9,"",35.1,"*",0.06,"G",NA,"010000"
"1420",26220,99999,2008,"0418",40.1,24,27,24,NA,0,NA,0,27.2,24,4.8,24,9.7,NA,52.5,"",26.2,"",0,"G",NA,"000000"
"1421",26220,99999,2008,"0419",42,24,30.2,24,NA,0,NA,0,23.6,24,2.3,24,5.8,NA,57.6,"",23.9,"",0,"G",NA,"000000"
"1422",26220,99999,2008,"0420",41.6,24,30.5,24,NA,0,NA,0,25.9,24,1.6,24,3.9,NA,56.8,"",26.2,"",0,"G",NA,"000000"
"1423",26220,99999,2008,"0421",43.7,24,29.6,24,NA,0,NA,0,23.4,24,3.7,24,9.7,NA,58.3,"",25.5,"",0,"G",NA,"000000"
"1424",26220,99999,2008,"0422",42.6,24,28.1,24,NA,0,NA,0,26,24,6,24,11.7,NA,56.7,"",27.3,"",0,"G",NA,"000000"
"1425",26220,99999,2008,"0423",43.6,24,25.5,24,NA,0,NA,0,26.2,24,3.1,24,5.8,NA,59.9,"",22.5,"",0,"G",NA,"000000"
"1426",26220,99999,2008,"0424",44.3,24,27.8,24,NA,0,NA,0,25.1,24,2.3,24,7.8,NA,62.1,"",25.5,"",0,"G",NA,"000000"
"1427",26220,99999,2008,"0425",46.3,24,34.4,24,NA,0,NA,0,17.2,24,1.7,24,5.8,NA,61.3,"",23,"",0,"G",NA,"010000"
"1428",26220,99999,2008,"0426",47.8,24,39.3,24,NA,0,NA,0,14.4,24,3.3,24,7.8,NA,60.6,"",36.3,"",0,"G",NA,"010000"
"1429",26220,99999,2008,"0427",53.6,24,45.6,24,NA,0,NA,0,8.9,24,4.4,24,7.8,NA,61.3,"",36.1,"",0,"G",NA,"010000"
"1430",26220,99999,2008,"0428",58.4,18,38.8,18,NA,0,NA,0,16.3,17,9.6,18,13.6,NA,67.3,"",49.5,"*",0,"I",NA,"000000"
"1431",26220,99999,2008,"0429",59.2,23,31.9,23,NA,0,NA,0,18.4,23,10.6,23,19.4,NA,67.8,"",48.2,"",0,"G",NA,"000000"
"1432",26220,99999,2008,"0430",53.5,24,43.2,24,NA,0,NA,0,24.4,24,7.9,24,11.7,NA,61,"",48,"*",0,"G",NA,"010000"
"1433",26220,99999,2008,"0501",51.2,24,48.5,24,NA,0,NA,0,7.6,24,5.6,24,7.8,NA,57.9,"",47.8,"",0,"G",NA,"010000"
"1434",26220,99999,2008,"0502",51.4,24,44.6,24,NA,0,NA,0,17.1,24,3.7,24,7.8,NA,59.9,"",42.6,"*",0.22,"G",NA,"010000"
"1435",26220,99999,2008,"0503",49.6,24,41.1,24,NA,0,NA,0,15.8,24,3.6,24,7.8,NA,62.6,"",32.7,"",0,"G",NA,"010000"
"1436",26220,99999,2008,"0504",49.2,18,38.3,18,NA,0,NA,0,20.1,18,1.8,18,5.8,NA,66.9,"",33.8,"",0,"G",NA,"000000"
"1437",26220,99999,2008,"0505",58,19,37.2,19,NA,0,NA,0,23.7,19,3.7,19,5.8,NA,66.2,"",32.7,"",0,"G",NA,"000000"
"1438",26220,99999,2008,"0506",54.9,24,40.3,24,NA,0,NA,0,23.3,24,2,23,5.8,NA,68.7,"",34.9,"",0,"I",NA,"000000"
"1439",26220,99999,2008,"0507",55.1,24,40.2,24,NA,0,NA,0,19,24,2.5,24,7.8,NA,71.6,"",34,"",0,"I",NA,"000000"
"1440",26220,99999,2008,"0508",57,24,39.6,24,NA,0,NA,0,21.3,24,2.7,24,7.8,NA,73.4,"",34,"",0,"G",NA,"000000"
"1441",26220,99999,2008,"0509",57.9,24,40.2,24,NA,0,NA,0,19.4,24,2.7,24,7.8,NA,75.4,"",34.7,"",0,"G",NA,"000000"
"1442",26220,99999,2008,"0510",59.2,24,41.9,24,NA,0,NA,0,19.1,24,2.6,24,5.8,NA,76.5,"",35.4,"",0,"G",NA,"000000"
"1443",26220,99999,2008,"0511",59.9,24,42.3,24,NA,0,NA,0,20,24,2.9,24,7.8,NA,76.5,"",35.6,"",0,"G",NA,"000000"
"1444",26220,99999,2008,"0512",52.5,24,42.9,24,NA,0,NA,0,18.5,24,4.9,24,9.7,NA,65.8,"",39.4,"",0,"G",NA,"000000"
"1445",26220,99999,2008,"0513",46.8,24,30.2,24,NA,0,NA,0,22.6,24,2.1,24,5.8,NA,60.3,"",29.3,"",0,"G",NA,"000000"
"1446",26220,99999,2008,"0514",49.8,24,38.3,24,NA,0,NA,0,19.9,24,2.8,24,7.8,NA,63.7,"",29.8,"",0,"G",NA,"000000"
"1447",26220,99999,2008,"0515",51.9,24,39.4,24,NA,0,NA,0,14.4,24,3.4,24,7.8,NA,65.5,"",33.8,"",0,"G",NA,"000000"
"1448",26220,99999,2008,"0516",51.6,23,42.8,23,NA,0,NA,0,14,23,3.2,23,9.7,NA,65.1,"",35.4,"",0,"G",NA,"011000"
